,Date,R/Revenue/Thousand Dollars,R/Sales/Megawatthours,R/Customers/Count,R/Price/Cents/kWh,C/Revenue/Thousand Dollars,C/Sales/Megawatthours,C/Customers/Count,C/Price/Cents/kWh,I/Revenue/Thousand Dollars,I/Sales/Megawatthours,I/Customers/Count,I/Price/Cents/kWh,T/Revenue/Thousand Dollars,T/Sales/Megawatthours,T/Customers/Count,T/Price/Cents/kWh,O/Revenue/Thousand Dollars,O/Sales/Megawatthours,O/Customers/Count,O/Price/Cents/kWh,T/Revenue/Thousand Dollars.1,T/Sales/Megawatthours.1,T/Customers/Count.1,TPrice/Cents/kWh,State,Data Status
19192,2021-05-28,119645.0,868403.0,1299391.0,13.78,128819.0,1200167.0,244356.0,10.73,70080.0,959683.0,24761.0,7.3,0.0,0.0,0.0,0.0,,,,,318544.0,3028253.0,1568508.0,10.52,KS,Preliminary
19193,2021-05-28,204254.0,1722010.0,1995803.0,11.86,158157.0,1460835.0,316842.0,10.83,136081.0,2483234.0,5923.0,5.48,0.0,0.0,0.0,0.0,,,,,498492.0,5666080.0,2318568.0,8.8,KY,Preliminary
19194,2021-05-28,244967.0,2097299.0,2142488.0,11.68,188141.0,1797343.0,295406.0,10.47,207167.0,3218634.0,20032.0,6.44,85.0,775.0,1.0,10.99,,,,,640360.0,7114051.0,2457927.0,9.0,LA,Preliminary
19195,2021-05-28,305187.0,1337252.0,2850394.0,22.82,283389.0,1750776.0,434763.0,16.19,79259.0,542460.0,10899.0,14.61,1354.0,23776.0,2.0,5.69,,,,,669189.0,3654264.0,3296058.0,18.31,MA,Preliminary
19196,2021-05-28,239313.0,1855595.0,2408000.0,12.9,210019.0,2106673.0,257564.0,9.97,23136.0,286036.0,8966.0,8.09,3070.0,38775.0,5.0,7.92,,,,,475538.0,4287080.0,2674535.0,11.09,MD,Preliminary
19197,2021-05-28,56843.0,342067.0,706872.0,16.62,36172.0,287648.0,94823.0,12.58,19258.0,219823.0,2449.0,8.76,0.0,0.0,0.0,0.0,,,,,112273.0,849538.0,804144.0,13.22,ME,Preliminary
19198,2021-05-28,455573.0,2575097.0,4458831.0,17.69,365788.0,2919756.0,551182.0,12.53,173701.0,2231296.0,5713.0,7.78,29.0,228.0,2.0,12.7,,,,,995091.0,7726377.0,5015728.0,12.88,MI,Preliminary
19199,2021-05-28,216189.0,1595375.0,2494703.0,13.55,196481.0,1753320.0,304871.0,11.21,138004.0,1707360.0,9168.0,8.08,170.0,1720.0,1.0,9.88,,,,,550844.0,5057774.0,2808743.0,10.89,MN,Preliminary
19200,2021-05-28,254209.0,2217901.0,2823749.0,11.46,189246.0,2201118.0,393396.0,8.6,70490.0,1105469.0,9877.0,6.38,132.0,1815.0,2.0,7.28,,,,,514077.0,5526304.0,3227024.0,9.3,MO,Preliminary
19201,2021-05-28,149517.0,1203412.0,1330355.0,12.42,118236.0,1062610.0,238439.0,11.13,79317.0,1366678.0,11259.0,5.8,0.0,0.0,0.0,0.0,,,,,347070.0,3632699.0,1580053.0,9.55,MS,Preliminary
19202,2021-05-28,42326.0,374375.0,529263.0,11.31,38931.0,365264.0,112398.0,10.66,20342.0,356617.0,11785.0,5.7,0.0,0.0,0.0,0.0,,,,,101599.0,1096256.0,653446.0,9.27,MT,Preliminary
19203,2021-05-28,474572.0,4010992.0,4705230.0,11.83,309962.0,3789461.0,720391.0,8.18,143125.0,2294561.0,9635.0,6.24,86.0,1123.0,1.0,7.64,,,,,927745.0,10096137.0,5435257.0,9.19,NC,Preliminary
19204,2021-05-28,35977.0,301258.0,389632.0,11.94,49096.0,524755.0,76949.0,9.36,63324.0,919962.0,8980.0,6.88,0.0,0.0,0.0,0.0,,,,,148396.0,1745975.0,475561.0,8.5,ND,Preliminary
19205,2021-05-28,73335.0,644809.0,870579.0,11.37,60183.0,678266.0,157241.0,8.87,68078.0,1014512.0,63868.0,6.71,0.0,0.0,0.0,0.0,,,,,201597.0,2337586.0,1091688.0,8.62,NE,Preliminary
19206,2021-05-28,64464.0,322978.0,638228.0,19.96,50492.0,315910.0,109698.0,15.98,21665.0,162840.0,3161.0,13.3,0.0,0.0,0.0,0.0,,,,,136621.0,801727.0,751087.0,17.04,NH,Preliminary
19207,2021-05-28,324017.0,2022598.0,3657003.0,16.02,374404.0,2862053.0,529472.0,13.08,55589.0,513006.0,11455.0,10.84,1858.0,20059.0,6.0,9.26,,,,,755867.0,5417716.0,4197936.0,13.95,NJ,Preliminary
19208,2021-05-28,65457.0,492078.0,898366.0,13.3,76052.0,721802.0,144622.0,10.54,49177.0,829606.0,9294.0,5.93,0.0,0.0,0.0,0.0,,,,,190686.0,2043486.0,1052282.0,9.33,NM,Preliminary
19209,2021-05-28,123696.0,1110558.0,1244700.0,11.14,76087.0,1092086.0,171155.0,6.97,51029.0,1008690.0,3329.0,5.06,27.0,262.0,1.0,10.26,,,,,250839.0,3211596.0,1419185.0,7.81,NV,Preliminary
19210,2021-05-28,677271.0,3405153.0,7251058.0,19.89,781938.0,4987739.0,1166647.0,15.68,83708.0,1391077.0,7213.0,6.02,23461.0,183771.0,8.0,12.77,,,,,1566378.0,9967740.0,8424926.0,15.71,NY,Preliminary
19211,2021-05-28,464848.0,3564226.0,5010618.0,13.04,353911.0,3623601.0,639264.0,9.77,265438.0,4275023.0,19486.0,6.21,220.0,3194.0,3.0,6.89,,,,,1084417.0,11466044.0,5669371.0,9.46,OH,Preliminary
19212,2021-05-28,164537.0,1505325.0,1820726.0,10.93,124220.0,1560224.0,293118.0,7.96,87918.0,1828059.0,19495.0,4.81,0.0,0.0,0.0,0.0,,,,,376675.0,4893608.0,2133339.0,7.7,OK,Preliminary
19213,2021-05-28,155676.0,1343450.0,1802805.0,11.59,121511.0,1323434.0,245059.0,9.18,77574.0,1296761.0,25387.0,5.98,175.0,1802.0,2.0,9.71,,,,,354937.0,3965447.0,2073253.0,8.95,OR,Preliminary
19214,2021-05-28,504186.0,3630910.0,5465332.0,13.89,241736.0,2788075.0,722635.0,8.67,256439.0,4147186.0,15186.0,6.18,2269.0,29524.0,5.0,7.69,,,,,1004631.0,10595696.0,6203158.0,9.48,PA,Preliminary
19215,2021-05-28,43826.0,210692.0,453062.0,20.8,40081.0,274500.0,60784.0,14.6,8092.0,50613.0,1670.0,15.99,310.0,1449.0,1.0,21.4,,,,,92310.0,537253.0,515517.0,17.18,RI,Preliminary
19216,2021-05-28,291408.0,2209037.0,2400074.0,13.19,178574.0,1745108.0,394996.0,10.23,134903.0,2336104.0,3652.0,5.77,0.0,0.0,0.0,0.0,,,,,604885.0,6290250.0,2798722.0,9.62,SC,Preliminary
19217,2021-05-28,43245.0,329581.0,412541.0,13.12,37607.0,361456.0,74981.0,10.4,20581.0,253755.0,4188.0,8.11,0.0,0.0,0.0,0.0,,,,,101433.0,944791.0,491710.0,10.74,SD,Preliminary
19218,2021-05-28,300930.0,2610313.0,2955949.0,11.53,286248.0,2643897.0,510699.0,10.83,97552.0,1891076.0,1019.0,5.16,0.0,0.0,0.0,0.0,,,,,684730.0,7145286.0,3467667.0,9.58,TN,Preliminary
19219,2021-05-28,1261348.0,10560612.0,11747677.0,11.94,1037899.0,12092175.0,1549078.0,8.58,433947.0,9813942.0,290848.0,4.42,852.0,13030.0,3.0,6.54,,,,,2734047.0,32479759.0,13587606.0,8.42,TX,Preliminary
19220,2021-05-28,74108.0,732445.0,1149056.0,10.12,78581.0,950567.0,135911.0,8.27,48520.0,841382.0,10028.0,5.77,470.0,4050.0,1.0,11.61,,,,,201679.0,2528444.0,1294996.0,7.98,UT,Preliminary
19221,2021-05-28,362381.0,2957472.0,3553103.0,12.25,350038.0,4694074.0,440818.0,7.46,96166.0,1519512.0,3717.0,6.33,1151.0,13555.0,1.0,8.49,,,,,809736.0,9184614.0,3997639.0,8.82,VA,Preliminary
19222,2021-05-28,29496.0,150525.0,317042.0,19.6,24142.0,144754.0,59850.0,16.68,12519.0,112987.0,242.0,11.08,0.0,0.0,0.0,0.0,,,,,66157.0,408266.0,377134.0,16.2,VT,Preliminary
19223,2021-05-28,261636.0,2564750.0,3199834.0,10.2,192388.0,2102051.0,398506.0,9.15,95753.0,1760636.0,26883.0,5.44,637.0,6088.0,5.0,10.47,,,,,550415.0,6433525.0,3625228.0,8.56,WA,Preliminary
19224,2021-05-28,241175.0,1574847.0,2753967.0,15.31,196785.0,1790123.0,359755.0,10.99,136912.0,1946102.0,5663.0,7.04,9.0,48.0,2.0,19.06,,,,,574882.0,5311119.0,3119387.0,10.82,WI,Preliminary
19225,2021-05-28,89413.0,711608.0,861826.0,12.56,55057.0,561406.0,147907.0,9.81,76256.0,1235987.0,11379.0,6.17,0.0,0.0,0.0,0.0,,,,,220726.0,2509001.0,1021112.0,8.8,WV,Preliminary
19226,2021-05-28,22209.0,194063.0,278517.0,11.44,26961.0,274908.0,58206.0,9.81,54968.0,774777.0,11670.0,7.09,0.0,0.0,0.0,0.0,,,,,104138.0,1243748.0,348393.0,8.37,WY,Preliminary
19227,2021-06-28,33122.0,140307.0,293500.0,23.61,39996.0,197131.0,56398.0,20.29,17450.0,101112.0,1150.0,17.26,0.0,0.0,0.0,0.0,,,,,90569.0,438550.0,351048.0,20.65,AK,Preliminary
19228,2021-06-28,376767.0,2787106.0,2304375.0,13.52,241827.0,1967656.0,373243.0,12.29,183597.0,2754258.0,8016.0,6.67,0.0,0.0,0.0,0.0,,,,,802191.0,7509020.0,2685634.0,10.68,AL,Preliminary
19229,2021-06-28,170409.0,1505306.0,1439093.0,11.32,92312.0,1012412.0,203278.0,9.12,98054.0,1575733.0,37430.0,6.22,2.0,13.0,1.0,15.38,,,,,360777.0,4093464.0,1679802.0,8.81,AR,Preliminary
19230,2021-06-28,580050.0,4581229.0,2924067.0,12.66,320839.0,2967947.0,334026.0,10.81,84649.0,1213885.0,7406.0,6.97,90.0,912.0,2.0,9.88,,,,,985628.0,8763973.0,3265501.0,11.25,AZ,Preliminary
19231,2021-06-28,1757304.0,7604815.0,14059351.0,23.11,2035423.0,10056991.0,1784620.0,20.24,725584.0,4619258.0,151721.0,15.71,4970.0,45833.0,12.0,10.84,,,,,4523281.0,22326897.0,15995704.0,20.26,CA,Preliminary
19232,2021-06-28,256662.0,1955415.0,2391805.0,13.13,207657.0,1783694.0,385428.0,11.64,106940.0,1282014.0,14756.0,8.34,668.0,6826.0,1.0,9.79,,,,,571927.0,5027948.0,2791990.0,11.38,CO,Preliminary
19233,2021-06-28,253949.0,1223492.0,1531680.0,20.76,177472.0,1087745.0,155765.0,16.32,31831.0,235797.0,4069.0,13.5,1453.0,11454.0,3.0,12.68,,,,,464705.0,2558488.0,1691517.0,18.16,CT,Preliminary
19234,2021-06-28,28303.0,217780.0,298233.0,13.0,76642.0,615871.0,26772.0,12.44,1006.0,14679.0,1.0,6.85,2685.0,30087.0,3.0,8.92,,,,,108635.0,878417.0,325009.0,12.37,DC,Preliminary
19235,2021-06-28,53520.0,430104.0,449593.0,12.44,37639.0,396842.0,58125.0,9.48,15364.0,207548.0,817.0,7.4,0.0,0.0,0.0,0.0,,,,,106523.0,1034494.0,508535.0,10.3,DE,Preliminary
19236,2021-06-28,1461461.0,12196918.0,9777623.0,11.98,794026.0,8438638.0,1255084.0,9.41,117506.0,1537437.0,24419.0,7.64,511.0,6225.0,2.0,8.22,,,,,2373505.0,22179217.0,11057128.0,10.7,FL,Preliminary
19237,2021-06-28,733253.0,5386379.0,4565645.0,13.61,436186.0,4084935.0,597149.0,10.68,192237.0,2848617.0,24927.0,6.75,855.0,11983.0,1.0,7.13,,,,,1362531.0,12331914.0,5187722.0,11.05,GA,Preliminary
19238,2021-06-28,79564.0,243042.0,447851.0,32.74,71105.0,235530.0,59924.0,30.19,72981.0,276815.0,794.0,26.36,0.0,0.0,0.0,0.0,,,,,223650.0,755387.0,508569.0,29.61,HI,Preliminary
19239,2021-06-28,187763.0,1340961.0,1419261.0,14.0,118540.0,1048226.0,245637.0,11.31,180036.0,2257669.0,8590.0,7.97,0.0,0.0,0.0,0.0,,,,,486339.0,4646856.0,1673488.0,10.47,IA,Preliminary
19240,2021-06-28,77818.0,782299.0,802679.0,9.95,49452.0,586051.0,117033.0,8.44,96547.0,1303549.0,29089.0,7.41,0.0,0.0,0.0,0.0,,,,,223818.0,2671899.0,948801.0,8.38,ID,Preliminary
19241,2021-06-28,606898.0,4708428.0,5347996.0,12.89,392635.0,4155739.0,632408.0,9.45,256140.0,3567820.0,5565.0,7.18,2314.0,36090.0,3.0,6.41,,,,,1257988.0,12468076.0,5985972.0,10.09,IL,Preliminary
19242,2021-06-28,402503.0,2932418.0,2911653.0,13.73,230445.0,1998972.0,365885.0,11.53,273770.0,3772681.0,19036.0,7.26,140.0,1377.0,1.0,10.18,,,,,906858.0,8705448.0,3296575.0,10.42,IN,Preliminary
19243,2021-06-28,183446.0,1381936.0,1299410.0,13.27,149543.0,1384096.0,244789.0,10.8,71239.0,960826.0,25208.0,7.41,0.0,0.0,0.0,0.0,,,,,404228.0,3726857.0,1569407.0,10.85,KS,Preliminary
19244,2021-06-28,260045.0,2266267.0,1997849.0,11.47,175811.0,1680716.0,317215.0,10.46,142815.0,2528935.0,5918.0,5.65,0.0,0.0,0.0,0.0,,,,,578671.0,6475918.0,2320982.0,8.94,KY,Preliminary
19245,2021-06-28,318357.0,2801558.0,2152058.0,11.36,211594.0,2072632.0,299777.0,10.21,208117.0,3257426.0,20768.0,6.39,95.0,862.0,1.0,11.05,,,,,738163.0,8132478.0,2472604.0,9.08,LA,Preliminary
19246,2021-06-28,390798.0,1753250.0,2869634.0,22.29,359448.0,2120770.0,436535.0,16.95,87495.0,574004.0,10870.0,15.24,1526.0,24276.0,2.0,6.29,,,,,839267.0,4472300.0,3317041.0,18.77,MA,Preliminary
19247,2021-06-28,319646.0,2442923.0,2410121.0,13.08,254353.0,2540826.0,257988.0,10.01,25656.0,309448.0,8980.0,8.29,3332.0,41663.0,5.0,8.0,,,,,602987.0,5334859.0,2677094.0,11.3,MD,Preliminary
19248,2021-06-28,64132.0,386724.0,737055.0,16.58,41918.0,336664.0,98352.0,12.45,21220.0,232863.0,2569.0,9.11,0.0,0.0,0.0,0.0,,,,,127270.0,956251.0,837976.0,13.31,ME,Preliminary
19249,2021-06-28,610483.0,3421899.0,4464269.0,17.84,419025.0,3388155.0,551484.0,12.37,174565.0,2262954.0,5767.0,7.71,31.0,235.0,2.0,13.24,,,,,1204105.0,9073242.0,5021522.0,13.27,MI,Preliminary
19250,2021-06-28,310445.0,2202942.0,2499305.0,14.09,250311.0,1990618.0,305093.0,12.57,157129.0,1701122.0,9243.0,9.24,187.0,1773.0,1.0,10.55,,,,,718071.0,5896454.0,2813642.0,12.18,MN,Preliminary
19251,2021-06-28,425327.0,3203664.0,2825439.0,13.28,280762.0,2602396.0,393055.0,10.79,93729.0,1161207.0,9835.0,8.07,108.0,1403.0,2.0,7.68,,,,,799926.0,6968671.0,3228331.0,11.48,MO,Preliminary
19252,2021-06-28,190941.0,1598768.0,1332109.0,11.94,133459.0,1220991.0,239952.0,10.93,83590.0,1349221.0,11563.0,6.2,0.0,0.0,0.0,0.0,,,,,407990.0,4168980.0,1583624.0,9.79,MS,Preliminary
19253,2021-06-28,45366.0,393560.0,530055.0,11.53,43279.0,399869.0,112625.0,10.82,26796.0,419182.0,13425.0,6.39,0.0,0.0,0.0,0.0,,,,,115441.0,1212611.0,656105.0,9.52,MT,Preliminary
19254,2021-06-28,594551.0,5164633.0,4799592.0,11.51,358793.0,4146468.0,733780.0,8.65,143345.0,2395346.0,9853.0,5.98,96.0,1276.0,1.0,7.52,,,,,1096786.0,11707723.0,5543226.0,9.37,NC,Preliminary
19255,2021-06-28,42742.0,350007.0,389742.0,12.21,53003.0,549298.0,77053.0,9.65,65319.0,923208.0,8992.0,7.08,0.0,0.0,0.0,0.0,,,,,161064.0,1822513.0,475787.0,8.84,ND,Preliminary
19256,2021-06-28,101698.0,896225.0,873019.0,11.35,78287.0,843935.0,157225.0,9.28,83918.0,1120120.0,64313.0,7.49,0.0,0.0,0.0,0.0,,,,,263903.0,2860280.0,1094557.0,9.23,NE,Preliminary
19257,2021-06-28,81529.0,423025.0,638982.0,19.27,60325.0,371213.0,110167.0,16.25,23321.0,171524.0,3180.0,13.6,0.0,0.0,0.0,0.0,,,,,165175.0,965762.0,752329.0,17.1,NH,Preliminary
19258,2021-06-28,523894.0,3189415.0,3661828.0,16.43,425229.0,3134039.0,528768.0,13.57,59181.0,524081.0,11517.0,11.29,1341.0,20588.0,6.0,6.51,,,,,1009644.0,6868123.0,4202119.0,14.7,NJ,Preliminary
19259,2021-06-28,96233.0,688529.0,898922.0,13.98,89992.0,801402.0,144814.0,11.23,55308.0,854591.0,9338.0,6.47,0.0,0.0,0.0,0.0,,,,,241533.0,2344521.0,1053074.0,10.3,NM,Preliminary
19260,2021-06-28,201376.0,1794758.0,1250001.0,11.22,98036.0,1258982.0,171163.0,7.79,70089.0,1046242.0,3346.0,6.7,45.0,578.0,1.0,7.84,,,,,369546.0,4100560.0,1424511.0,9.01,NV,Preliminary
19261,2021-06-28,884565.0,4522389.0,7257798.0,19.56,1012100.0,5890109.0,1165154.0,17.18,91172.0,1430109.0,7200.0,6.38,26743.0,197562.0,8.0,13.54,,,,,2014580.0,12040169.0,8430160.0,16.73,NY,Preliminary
19262,2021-06-28,620125.0,4645117.0,5012560.0,13.35,386842.0,3917805.0,640894.0,9.87,278646.0,4287174.0,19555.0,6.5,188.0,2567.0,2.0,7.32,,,,,1285801.0,12852663.0,5673011.0,10.0,OH,Preliminary
19263,2021-06-28,221835.0,2202852.0,1823711.0,10.07,137879.0,1885526.0,294099.0,7.31,73938.0,1853078.0,19613.0,3.99,0.0,0.0,0.0,0.0,,,,,433652.0,5941455.0,2137423.0,7.3,OK,Preliminary
19264,2021-06-28,183360.0,1599097.0,1806020.0,11.47,128204.0,1426957.0,245313.0,8.98,82888.0,1318563.0,25476.0,6.29,181.0,1884.0,2.0,9.61,,,,,394633.0,4346500.0,2076811.0,9.08,OR,Preliminary
19265,2021-06-28,653690.0,4661758.0,5472762.0,14.02,273571.0,3119700.0,727080.0,8.77,264536.0,4085665.0,14715.0,6.47,1339.0,19962.0,5.0,6.71,,,,,1193136.0,11887084.0,6214562.0,10.04,PA,Preliminary
19266,2021-06-28,58218.0,294850.0,454077.0,19.74,49656.0,330642.0,60903.0,15.02,9412.0,58842.0,1669.0,16.0,296.0,1349.0,1.0,21.91,,,,,117581.0,685683.0,516650.0,17.15,RI,Preliminary
19267,2021-06-28,367630.0,2775875.0,2426853.0,13.24,206394.0,1908967.0,399682.0,10.81,142862.0,2373667.0,3640.0,6.02,0.0,0.0,0.0,0.0,,,,,716886.0,7058509.0,2830175.0,10.16,SC,Preliminary
19268,2021-06-28,52654.0,406896.0,413697.0,12.94,44024.0,413155.0,75303.0,10.66,22659.0,276031.0,4214.0,8.21,0.0,0.0,0.0,0.0,,,,,119337.0,1096082.0,493214.0,10.89,SD,Preliminary
19269,2021-06-28,397172.0,3466908.0,2968705.0,11.46,342147.0,3063272.0,512440.0,11.17,104883.0,1885754.0,1013.0,5.56,0.0,0.0,0.0,0.0,,,,,844202.0,8415934.0,3482158.0,10.03,TN,Preliminary
19270,2021-06-28,1762136.0,14668309.0,11957522.0,12.01,1030381.0,13616098.0,1571318.0,7.57,533318.0,10033593.0,296807.0,5.32,856.0,13246.0,3.0,6.46,,,,,3326690.0,38331246.0,13825650.0,8.68,TX,Preliminary
19271,2021-06-28,129498.0,1195846.0,1151217.0,10.83,97511.0,1130968.0,136212.0,8.62,56554.0,839879.0,10057.0,6.73,471.0,4089.0,1.0,11.52,,,,,284035.0,3170781.0,1297487.0,8.96,UT,Preliminary
19272,2021-06-28,494485.0,3927318.0,3557870.0,12.59,397749.0,5190467.0,441855.0,7.66,97729.0,1568757.0,3749.0,6.23,1245.0,15360.0,1.0,8.1,,,,,991207.0,10701902.0,4003475.0,9.26,VA,Preliminary
19273,2021-06-28,34485.0,178156.0,319419.0,19.36,27515.0,165160.0,60120.0,16.66,11920.0,105435.0,241.0,11.31,0.0,0.0,0.0,0.0,,,,,73920.0,448751.0,379780.0,16.47,VT,Preliminary
19274,2021-06-28,276488.0,2729022.0,3202981.0,10.13,220202.0,2392137.0,398509.0,9.21,101850.0,1804052.0,27093.0,5.65,765.0,7407.0,5.0,10.32,,,,,599305.0,6932619.0,3628588.0,8.64,WA,Preliminary
19275,2021-06-28,311006.0,2116413.0,2760303.0,14.69,234959.0,2061557.0,360942.0,11.4,164533.0,2022648.0,5682.0,8.13,12.0,75.0,2.0,15.33,,,,,710510.0,6200693.0,3126929.0,11.46,WI,Preliminary
19276,2021-06-28,99524.0,814477.0,861907.0,12.22,56890.0,604137.0,148209.0,9.42,72967.0,1197855.0,11352.0,6.09,0.0,0.0,0.0,0.0,,,,,229381.0,2616469.0,1021468.0,8.77,WV,Preliminary
19277,2021-06-28,26410.0,218893.0,278808.0,12.07,29948.0,283560.0,58433.0,10.56,55935.0,798513.0,11707.0,7.01,0.0,0.0,0.0,0.0,,,,,112294.0,1300966.0,348948.0,8.63,WY,Preliminary
19278,2021-07-28,33610.0,143507.0,293931.0,23.42,40183.0,201242.0,56476.0,19.97,17754.0,107496.0,1144.0,16.52,0.0,0.0,0.0,0.0,,,,,91547.0,452246.0,351551.0,20.24,AK,Preliminary
19279,2021-07-28,438961.0,3288534.0,2307227.0,13.35,261052.0,2129892.0,373572.0,12.26,193348.0,2800664.0,8007.0,6.9,0.0,0.0,0.0,0.0,,,,,893361.0,8219090.0,2688806.0,10.87,AL,Preliminary
19280,2021-07-28,220139.0,1927591.0,1439925.0,11.42,107716.0,1130910.0,202244.0,9.52,114549.0,1673549.0,39906.0,6.84,3.0,23.0,1.0,13.04,,,,,442407.0,4732072.0,1682076.0,9.35,AR,Preliminary
19281,2021-07-28,611880.0,4839365.0,2928647.0,12.64,350393.0,3146804.0,334166.0,11.13,96151.0,1230758.0,7382.0,7.81,111.0,952.0,2.0,11.65,,,,,1058535.0,9217880.0,3270197.0,11.48,AZ,Preliminary
19282,2021-07-28,2433803.0,10836303.0,13860897.0,22.46,2230115.0,10680667.0,1753040.0,20.88,773594.0,4441731.0,144934.0,17.42,5568.0,50027.0,12.0,11.13,,,,,5443080.0,26008727.0,15758883.0,20.93,CA,Preliminary
19283,2021-07-28,303322.0,2256118.0,2393968.0,13.44,232758.0,1983954.0,385294.0,11.73,123009.0,1434696.0,14794.0,8.57,770.0,7397.0,1.0,10.41,,,,,659859.0,5682166.0,2794057.0,11.61,CO,Preliminary
19284,2021-07-28,279982.0,1270273.0,1532051.0,22.04,175184.0,992499.0,155832.0,17.65,31369.0,236054.0,4045.0,13.29,1386.0,12582.0,3.0,11.01,,,,,487922.0,2511409.0,1691931.0,19.43,CT,Preliminary
19285,2021-07-28,36171.0,280169.0,298534.0,12.91,91502.0,709865.0,26776.0,12.89,2676.0,34312.0,1.0,7.8,2231.0,24089.0,3.0,9.26,,,,,132580.0,1048435.0,325314.0,12.65,DC,Preliminary
19286,2021-07-28,66348.0,558330.0,450087.0,11.88,38682.0,412801.0,58217.0,9.37,15800.0,209545.0,820.0,7.54,0.0,0.0,0.0,0.0,,,,,120830.0,1180676.0,509124.0,10.23,DE,Preliminary
19287,2021-07-28,1582477.0,13314351.0,9931832.0,11.89,830936.0,8927758.0,1271931.0,9.31,120119.0,1557675.0,24488.0,7.71,512.0,6132.0,2.0,8.35,,,,,2534043.0,23805916.0,11228253.0,10.64,FL,Preliminary
19288,2021-07-28,853394.0,6296238.0,4568803.0,13.55,485746.0,4427703.0,597323.0,10.97,218433.0,2938645.0,24737.0,7.43,910.0,11907.0,1.0,7.64,,,,,1558482.0,13674493.0,5190864.0,11.4,GA,Preliminary
19289,2021-07-28,86201.0,259372.0,448028.0,33.23,75882.0,244834.0,59998.0,30.99,80782.0,299257.0,806.0,26.99,0.0,0.0,0.0,0.0,,,,,242865.0,803463.0,508832.0,30.23,HI,Preliminary
19290,2021-07-28,219512.0,1525052.0,1421474.0,14.39,131627.0,1127828.0,246011.0,11.67,185263.0,2230429.0,8559.0,8.31,0.0,0.0,0.0,0.0,,,,,536402.0,4883309.0,1676044.0,10.98,IA,Preliminary
19291,2021-07-28,98495.0,946091.0,804090.0,10.41,51206.0,640478.0,117267.0,8.0,87979.0,1272506.0,29114.0,6.91,0.0,0.0,0.0,0.0,,,,,237679.0,2859074.0,950471.0,8.31,ID,Preliminary
19292,2021-07-28,647658.0,5084097.0,5345876.0,12.74,413220.0,4394698.0,632362.0,9.4,265659.0,3763910.0,5593.0,7.06,2571.0,41082.0,3.0,6.26,,,,,1329108.0,13283786.0,5983834.0,10.01,IL,Preliminary
19293,2021-07-28,448558.0,3339710.0,2912060.0,13.43,253971.0,2221929.0,366223.0,11.43,285584.0,3795370.0,19099.0,7.52,156.0,1547.0,1.0,10.09,,,,,988270.0,9358556.0,3297383.0,10.56,IN,Preliminary
19294,2021-07-28,205009.0,1569013.0,1301673.0,13.07,160715.0,1493004.0,244688.0,10.76,76082.0,1017503.0,24976.0,7.48,0.0,0.0,0.0,0.0,,,,,441806.0,4079520.0,1571337.0,10.83,KS,Preliminary
19295,2021-07-28,310202.0,2674840.0,1998288.0,11.6,195176.0,1818087.0,317635.0,10.74,155505.0,2566395.0,5921.0,6.06,0.0,0.0,0.0,0.0,,,,,660883.0,7059321.0,2321844.0,9.36,KY,Preliminary
19296,2021-07-28,358149.0,3281952.0,2143124.0,10.91,213146.0,2192397.0,298261.0,9.72,207485.0,3294710.0,20195.0,6.3,99.0,917.0,1.0,10.78,,,,,778879.0,8769976.0,2461581.0,8.88,LA,Preliminary
19297,2021-07-28,460717.0,2012428.0,2860482.0,22.89,385502.0,2148766.0,434635.0,17.94,89085.0,573174.0,10880.0,15.54,1602.0,25389.0,2.0,6.31,,,,,936906.0,4759756.0,3305999.0,19.68,MA,Preliminary
19298,2021-07-28,377700.0,2910450.0,2410994.0,12.98,268533.0,2701846.0,258105.0,9.94,27938.0,339460.0,8977.0,8.23,2937.0,39519.0,5.0,7.43,,,,,677109.0,5991274.0,2678081.0,11.3,MD,Preliminary
19299,2021-07-28,70429.0,429927.0,703271.0,16.38,43171.0,345522.0,94498.0,12.49,20525.0,222204.0,2371.0,9.24,0.0,0.0,0.0,0.0,,,,,134125.0,997652.0,800140.0,13.44,ME,Preliminary
19300,2021-07-28,654597.0,3678610.0,4464031.0,17.79,426685.0,3500661.0,552993.0,12.19,183924.0,2300333.0,5775.0,8.0,33.0,261.0,2.0,12.72,,,,,1265240.0,9479864.0,5022801.0,13.35,MI,Preliminary
19301,2021-07-28,321423.0,2298439.0,2501740.0,13.98,252471.0,2109873.0,305527.0,11.97,159507.0,1822583.0,9196.0,8.75,196.0,1809.0,1.0,10.82,,,,,733597.0,6232705.0,2816464.0,11.77,MN,Preliminary
19302,2021-07-28,491861.0,3723778.0,2836092.0,13.21,299248.0,2791863.0,393109.0,10.72,96369.0,1201560.0,9870.0,8.02,198.0,1825.0,2.0,10.86,,,,,887676.0,7719026.0,3239073.0,11.5,MO,Preliminary
19303,2021-07-28,225915.0,1939708.0,1329784.0,11.65,143704.0,1338952.0,238842.0,10.73,87044.0,1426665.0,10943.0,6.1,0.0,0.0,0.0,0.0,,,,,456663.0,4705325.0,1579569.0,9.71,MS,Preliminary
19304,2021-07-28,57289.0,495416.0,530875.0,11.56,47832.0,452707.0,112783.0,10.57,31984.0,412356.0,13785.0,7.76,0.0,0.0,0.0,0.0,,,,,137105.0,1360479.0,657443.0,10.08,MT,Preliminary
